"","Var1","Var2","value","summed_score","percentage","responses","proportion","nice_names"
"21","No Training","Curriculum Issues: No space",9,102,8.82352941176471,79,0.113924050632911,"No_Training"
"22","Self Taught","Curriculum Issues: No space",52,102,50.9803921568627,225,0.231111111111111,"SelfDTaught"
"23","Workshops and Bootcamps","Curriculum Issues: No space",18,102,17.6470588235294,94,0.191489361702128,"Workshops_and_Bootcamps"
"24","Formal Training","Curriculum Issues: No space",23,102,22.5490196078431,108,0.212962962962963,"Formal_Training"
"25","No Training","Curriculum Issues: Incompatible with current curriculum",8,52,15.3846153846154,79,0.10126582278481,"No_Training"
"26","Self Taught","Curriculum Issues: Incompatible with current curriculum",25,52,48.0769230769231,225,0.111111111111111,"SelfDTaught"
"27","Workshops and Bootcamps","Curriculum Issues: Incompatible with current curriculum",10,52,19.2307692307692,94,0.106382978723404,"Workshops_and_Bootcamps"
"28","Formal Training","Curriculum Issues: Incompatible with current curriculum",9,52,17.3076923076923,108,0.0833333333333333,"Formal_Training"
"29","No Training","Curriculum Issues: Time needed to develop",2,33,6.06060606060606,79,0.0253164556962025,"No_Training"
"30","Self Taught","Curriculum Issues: Time needed to develop",15,33,45.4545454545455,225,0.0666666666666667,"SelfDTaught"
"31","Workshops and Bootcamps","Curriculum Issues: Time needed to develop",5,33,15.1515151515152,94,0.0531914893617021,"Workshops_and_Bootcamps"
"32","Formal Training","Curriculum Issues: Time needed to develop",11,33,33.3333333333333,108,0.101851851851852,"Formal_Training"
"33","No Training","Curriculum Issues: No control",4,25,16,79,0.0506329113924051,"No_Training"
"34","Self Taught","Curriculum Issues: No control",12,25,48,225,0.0533333333333333,"SelfDTaught"
"35","Workshops and Bootcamps","Curriculum Issues: No control",2,25,8,94,0.0212765957446809,"Workshops_and_Bootcamps"
"36","Formal Training","Curriculum Issues: No control",7,25,28,108,0.0648148148148148,"Formal_Training"
"37","No Training","Curriculum Issues: Covered elsewhere",1,15,6.66666666666667,79,0.0126582278481013,"No_Training"
"38","Self Taught","Curriculum Issues: Covered elsewhere",8,15,53.3333333333333,225,0.0355555555555556,"SelfDTaught"
"39","Workshops and Bootcamps","Curriculum Issues: Covered elsewhere",4,15,26.6666666666667,94,0.0425531914893617,"Workshops_and_Bootcamps"
"40","Formal Training","Curriculum Issues: Covered elsewhere",2,15,13.3333333333333,108,0.0185185185185185,"Formal_Training"
"41","No Training","Curriculum Issues: Class size",1,8,12.5,79,0.0126582278481013,"No_Training"
"42","Self Taught","Curriculum Issues: Class size",3,8,37.5,225,0.0133333333333333,"SelfDTaught"
"43","Workshops and Bootcamps","Curriculum Issues: Class size",3,8,37.5,94,0.0319148936170213,"Workshops_and_Bootcamps"
"44","Formal Training","Curriculum Issues: Class size",1,8,12.5,108,0.00925925925925926,"Formal_Training"
"45","No Training","Curriculum Issues: Plan for future coverage",0,9,0,79,0,"No_Training"
"46","Self Taught","Curriculum Issues: Plan for future coverage",3,9,33.3333333333333,225,0.0133333333333333,"SelfDTaught"
"47","Workshops and Bootcamps","Curriculum Issues: Plan for future coverage",1,9,11.1111111111111,94,0.0106382978723404,"Workshops_and_Bootcamps"
"48","Formal Training","Curriculum Issues: Plan for future coverage",5,9,55.5555555555556,108,0.0462962962962963,"Formal_Training"
"49","No Training","Curriculum Issues: Too much content",0,5,0,79,0,"No_Training"
"50","Self Taught","Curriculum Issues: Too much content",2,5,40,225,0.00888888888888889,"SelfDTaught"
"51","Workshops and Bootcamps","Curriculum Issues: Too much content",1,5,20,94,0.0106382978723404,"Workshops_and_Bootcamps"
"52","Formal Training","Curriculum Issues: Too much content",2,5,40,108,0.0185185185185185,"Formal_Training"
"53","No Training","Curriculum Issues: Content requires several courses",0,1,0,79,0,"No_Training"
"54","Self Taught","Curriculum Issues: Content requires several courses",0,1,0,225,0,"SelfDTaught"
"55","Workshops and Bootcamps","Curriculum Issues: Content requires several courses",1,1,100,94,0.0106382978723404,"Workshops_and_Bootcamps"
