"","Var1","Var2","value","summed_score","percentage","responses","proportion","nice_names"
"57","1_no.training.experience","Curriculum Issues: Time needed to develop",2,33,6.06060606060606,103,0.0194174757281553,"No.Training"
"58","3_short.workshop","Curriculum Issues: Time needed to develop",5,33,15.1515151515152,231,0.0216450216450216,"Self.taught"
"59","4_some.undergraduate.courses","Curriculum Issues: Time needed to develop",2,33,6.06060606060606,31,0.0645161290322581,"Short.workshops"
"60","6_undergraduate.certificate","Curriculum Issues: Time needed to develop",0,33,0,5,0,"Some.undergraduate.coursework"
"61","7_undergraduate.degree","Curriculum Issues: Time needed to develop",0,33,0,10,0,"Undergraduate.certificate"
"62","8_post.graduate.degree","Curriculum Issues: Time needed to develop",9,33,27.2727272727273,148,0.0608108108108108,"Undergraduate.degree"
"63","9_graduate.course.or.degree","Curriculum Issues: Time needed to develop",0,33,0,55,0,"Post.graduate.certificate"
"64","self.taught","Curriculum Issues: Time needed to develop",15,33,45.4545454545455,469,0.0319829424307036,"Graduate.course.or.degree"
"65","1_no.training.experience","Curriculum Issues: No control",4,25,16,103,0.0388349514563107,"No.Training"
"66","3_short.workshop","Curriculum Issues: No control",2,25,8,231,0.00865800865800866,"Self.taught"
"67","4_some.undergraduate.courses","Curriculum Issues: No control",1,25,4,31,0.032258064516129,"Short.workshops"
"68","6_undergraduate.certificate","Curriculum Issues: No control",0,25,0,5,0,"Some.undergraduate.coursework"
"69","7_undergraduate.degree","Curriculum Issues: No control",0,25,0,10,0,"Undergraduate.certificate"
"70","8_post.graduate.degree","Curriculum Issues: No control",2,25,8,148,0.0135135135135135,"Undergraduate.degree"
"71","9_graduate.course.or.degree","Curriculum Issues: No control",4,25,16,55,0.0727272727272727,"Post.graduate.certificate"
"72","self.taught","Curriculum Issues: No control",12,25,48,469,0.0255863539445629,"Graduate.course.or.degree"
"73","1_no.training.experience","Curriculum Issues: Covered elsewhere",1,15,6.66666666666667,103,0.00970873786407767,"No.Training"
"74","3_short.workshop","Curriculum Issues: Covered elsewhere",4,15,26.6666666666667,231,0.0173160173160173,"Self.taught"
"75","4_some.undergraduate.courses","Curriculum Issues: Covered elsewhere",0,15,0,31,0,"Short.workshops"
"76","6_undergraduate.certificate","Curriculum Issues: Covered elsewhere",0,15,0,5,0,"Some.undergraduate.coursework"
"77","7_undergraduate.degree","Curriculum Issues: Covered elsewhere",0,15,0,10,0,"Undergraduate.certificate"
"78","8_post.graduate.degree","Curriculum Issues: Covered elsewhere",2,15,13.3333333333333,148,0.0135135135135135,"Undergraduate.degree"
"79","9_graduate.course.or.degree","Curriculum Issues: Covered elsewhere",0,15,0,55,0,"Post.graduate.certificate"
"80","self.taught","Curriculum Issues: Covered elsewhere",8,15,53.3333333333333,469,0.0170575692963753,"Graduate.course.or.degree"
"81","1_no.training.experience","Curriculum Issues: Class size",1,8,12.5,103,0.00970873786407767,"No.Training"
"82","3_short.workshop","Curriculum Issues: Class size",3,8,37.5,231,0.012987012987013,"Self.taught"
"83","4_some.undergraduate.courses","Curriculum Issues: Class size",0,8,0,31,0,"Short.workshops"
"84","6_undergraduate.certificate","Curriculum Issues: Class size",0,8,0,5,0,"Some.undergraduate.coursework"
"85","7_undergraduate.degree","Curriculum Issues: Class size",0,8,0,10,0,"Undergraduate.certificate"
"86","8_post.graduate.degree","Curriculum Issues: Class size",1,8,12.5,148,0.00675675675675676,"Undergraduate.degree"
"87","9_graduate.course.or.degree","Curriculum Issues: Class size",0,8,0,55,0,"Post.graduate.certificate"
"88","self.taught","Curriculum Issues: Class size",3,8,37.5,469,0.00639658848614072,"Graduate.course.or.degree"
"89","1_no.training.experience","Curriculum Issues: Plan for future coverage",0,9,0,103,0,"No.Training"
"90","3_short.workshop","Curriculum Issues: Plan for future coverage",1,9,11.1111111111111,231,0.00432900432900433,"Self.taught"
"91","4_some.undergraduate.courses","Curriculum Issues: Plan for future coverage",0,9,0,31,0,"Short.workshops"
"92","6_undergraduate.certificate","Curriculum Issues: Plan for future coverage",0,9,0,5,0,"Some.undergraduate.coursework"
"93","7_undergraduate.degree","Curriculum Issues: Plan for future coverage",0,9,0,10,0,"Undergraduate.certificate"
"94","8_post.graduate.degree","Curriculum Issues: Plan for future coverage",1,9,11.1111111111111,148,0.00675675675675676,"Undergraduate.degree"
"95","9_graduate.course.or.degree","Curriculum Issues: Plan for future coverage",4,9,44.4444444444444,55,0.0727272727272727,"Post.graduate.certificate"
"96","self.taught","Curriculum Issues: Plan for future coverage",3,9,33.3333333333333,469,0.00639658848614072,"Graduate.course.or.degree"
"97","1_no.training.experience","Curriculum Issues: Too much content",0,5,0,103,0,"No.Training"
"98","3_short.workshop","Curriculum Issues: Too much content",1,5,20,231,0.00432900432900433,"Self.taught"
"99","4_some.undergraduate.courses","Curriculum Issues: Too much content",0,5,0,31,0,"Short.workshops"
"100","6_undergraduate.certificate","Curriculum Issues: Too much content",0,5,0,5,0,"Some.undergraduate.coursework"
"101","7_undergraduate.degree","Curriculum Issues: Too much content",0,5,0,10,0,"Undergraduate.certificate"
"102","8_post.graduate.degree","Curriculum Issues: Too much content",2,5,40,148,0.0135135135135135,"Undergraduate.degree"
"103","9_graduate.course.or.degree","Curriculum Issues: Too much content",0,5,0,55,0,"Post.graduate.certificate"
"104","self.taught","Curriculum Issues: Too much content",2,5,40,469,0.00426439232409382,"Graduate.course.or.degree"
"105","1_no.training.experience","Curriculum Issues: Content requires several courses",0,1,0,103,0,"No.Training"
"106","3_short.workshop","Curriculum Issues: Content requires several courses",1,1,100,231,0.00432900432900433,"Self.taught"
"107","4_some.undergraduate.courses","Curriculum Issues: Content requires several courses",0,1,0,31,0,"Short.workshops"
"108","6_undergraduate.certificate","Curriculum Issues: Content requires several courses",0,1,0,5,0,"Some.undergraduate.coursework"
"109","7_undergraduate.degree","Curriculum Issues: Content requires several courses",0,1,0,10,0,"Undergraduate.certificate"
"110","8_post.graduate.degree","Curriculum Issues: Content requires several courses",0,1,0,148,0,"Undergraduate.degree"
"111","9_graduate.course.or.degree","Curriculum Issues: Content requires several courses",0,1,0,55,0,"Post.graduate.certificate"
"112","self.taught","Curriculum Issues: Content requires several courses",0,1,0,469,0,"Graduate.course.or.degree"
"113","1_no.training.experience","Resource Issues: Access to exercises",1,39,2.56410256410256,103,0.00970873786407767,"No.Training"
"114","3_short.workshop","Resource Issues: Access to exercises",4,39,10.2564102564103,231,0.0173160173160173,"Self.taught"
"115","4_some.undergraduate.courses","Resource Issues: Access to exercises",0,39,0,31,0,"Short.workshops"
"116","6_undergraduate.certificate","Resource Issues: Access to exercises",0,39,0,5,0,"Some.undergraduate.coursework"
"117","7_undergraduate.degree","Resource Issues: Access to exercises",0,39,0,10,0,"Undergraduate.certificate"
"118","8_post.graduate.degree","Resource Issues: Access to exercises",4,39,10.2564102564103,148,0.027027027027027,"Undergraduate.degree"
"119","9_graduate.course.or.degree","Resource Issues: Access to exercises",0,39,0,55,0,"Post.graduate.certificate"
"120","self.taught","Resource Issues: Access to exercises",30,39,76.9230769230769,469,0.0639658848614073,"Graduate.course.or.degree"
"121","1_no.training.experience","Resource Issues: Access to lesson plans",2,35,5.71428571428571,103,0.0194174757281553,"No.Training"
"122","3_short.workshop","Resource Issues: Access to lesson plans",3,35,8.57142857142857,231,0.012987012987013,"Self.taught"
"123","4_some.undergraduate.courses","Resource Issues: Access to lesson plans",0,35,0,31,0,"Short.workshops"
"124","6_undergraduate.certificate","Resource Issues: Access to lesson plans",0,35,0,5,0,"Some.undergraduate.coursework"
"125","7_undergraduate.degree","Resource Issues: Access to lesson plans",0,35,0,10,0,"Undergraduate.certificate"
"126","8_post.graduate.degree","Resource Issues: Access to lesson plans",6,35,17.1428571428571,148,0.0405405405405405,"Undergraduate.degree"
"127","9_graduate.course.or.degree","Resource Issues: Access to lesson plans",0,35,0,55,0,"Post.graduate.certificate"
"128","self.taught","Resource Issues: Access to lesson plans",24,35,68.5714285714286,469,0.0511727078891258,"Graduate.course.or.degree"
"129","1_no.training.experience","Resource Issues: Access to intro content",1,16,6.25,103,0.00970873786407767,"No.Training"
"130","3_short.workshop","Resource Issues: Access to intro content",0,16,0,231,0,"Self.taught"
"131","4_some.undergraduate.courses","Resource Issues: Access to intro content",0,16,0,31,0,"Short.workshops"
"132","6_undergraduate.certificate","Resource Issues: Access to intro content",1,16,6.25,5,0.2,"Some.undergraduate.coursework"
"133","7_undergraduate.degree","Resource Issues: Access to intro content",1,16,6.25,10,0.1,"Undergraduate.certificate"
"134","8_post.graduate.degree","Resource Issues: Access to intro content",3,16,18.75,148,0.0202702702702703,"Undergraduate.degree"
"135","9_graduate.course.or.degree","Resource Issues: Access to intro content",0,16,0,55,0,"Post.graduate.certificate"
"136","self.taught","Resource Issues: Access to intro content",10,16,62.5,469,0.0213219616204691,"Graduate.course.or.degree"
"137","1_no.training.experience","Resource Issues: Unable to vet content",0,17,0,103,0,"No.Training"
"138","3_short.workshop","Resource Issues: Unable to vet content",4,17,23.5294117647059,231,0.0173160173160173,"Self.taught"
"139","4_some.undergraduate.courses","Resource Issues: Unable to vet content",0,17,0,31,0,"Short.workshops"
"140","6_undergraduate.certificate","Resource Issues: Unable to vet content",0,17,0,5,0,"Some.undergraduate.coursework"
"141","7_undergraduate.degree","Resource Issues: Unable to vet content",1,17,5.88235294117647,10,0.1,"Undergraduate.certificate"
"142","8_post.graduate.degree","Resource Issues: Unable to vet content",1,17,5.88235294117647,148,0.00675675675675676,"Undergraduate.degree"
"143","9_graduate.course.or.degree","Resource Issues: Unable to vet content",0,17,0,55,0,"Post.graduate.certificate"
"144","self.taught","Resource Issues: Unable to vet content",11,17,64.7058823529412,469,0.023454157782516,"Graduate.course.or.degree"
"145","1_no.training.experience","Resource Issues: Funding",0,10,0,103,0,"No.Training"
"146","3_short.workshop","Resource Issues: Funding",4,10,40,231,0.0173160173160173,"Self.taught"
"147","4_some.undergraduate.courses","Resource Issues: Funding",0,10,0,31,0,"Short.workshops"
"148","6_undergraduate.certificate","Resource Issues: Funding",0,10,0,5,0,"Some.undergraduate.coursework"
"149","7_undergraduate.degree","Resource Issues: Funding",0,10,0,10,0,"Undergraduate.certificate"
"150","8_post.graduate.degree","Resource Issues: Funding",6,10,60,148,0.0405405405405405,"Undergraduate.degree"
"151","9_graduate.course.or.degree","Resource Issues: Funding",0,10,0,55,0,"Post.graduate.certificate"
"152","self.taught","Resource Issues: Funding",0,10,0,469,0,"Graduate.course.or.degree"
